Sample	gene	contig	perc_ID	perc_query_length	start	stop
NK_H24_040	oqxa	NODE_4_length_462150_cov_24.755984	99.4	100	37160	38335
NK_H24_040	ISEc14_IS3_IS51	NODE_4_length_462150_cov_24.755984	97.17	94.64988198	31239	32441
NK_H24_040	oqxa	NODE_4_length_462150_cov_24.755984	99.4	100	37160	38335
NK_H24_040	ISEc15_IS3_IS51	NODE_4_length_462150_cov_24.755984	80.96	100.3252033	31239	32468
NK_H24_040	oqxa	NODE_4_length_462150_cov_24.755984	99.4	100	37160	38335
NK_H24_040	ISEc24_IS3_IS51	NODE_4_length_462150_cov_24.755984	80.97	99.10569106	31253	32468
NK_H25_001	oqxa	NODE_5_length_462724_cov_38.244718	99.4	100	425566	424391
NK_H25_001	ISEam1_IS3_IS51	NODE_5_length_462724_cov_38.244718	91.1	97.72357724	431487	430287
NK_H25_001	oqxa	NODE_5_length_462724_cov_38.244718	99.4	100	425566	424391
NK_H25_001	ISEc14_IS3_IS51	NODE_5_length_462724_cov_38.244718	97.17	94.64988198	431487	430285
NK_H25_001	oqxa	NODE_5_length_462724_cov_38.244718	99.4	100	425566	424391
NK_H25_001	ISEc15_IS3_IS51	NODE_5_length_462724_cov_38.244718	80.96	100.3252033	431487	430258
NK_H25_001	oqxa	NODE_5_length_462724_cov_38.244718	99.4	100	425566	424391
NK_H25_001	ISEc24_IS3_IS51	NODE_5_length_462724_cov_38.244718	80.97	99.10569106	431473	430258
NK_H25_009	oqxa	NODE_3_length_370890_cov_37.351365	99.4	100	320767	319592
NK_H25_009	ISEhe3_IS3_IS51	NODE_3_length_370890_cov_37.351365	87.4	100.081367	326821	328049
NK_H25_011	oqxa	NODE_4_length_430387_cov_27.979264	99.49	100	42466	43641
NK_H25_011	IS1351_IS3_IS407	NODE_4_length_430387_cov_27.979264	92.21	100	34492	33286
NK_H25_011	oqxa	NODE_4_length_430387_cov_27.979264	99.49	100	42466	43641
NK_H25_011	ISEcl10_IS3_IS407	NODE_4_length_430387_cov_27.979264	93.79	100	34492	33286
NK_H29_002	oqxa	NODE_3_length_476900_cov_25.814490	99.15	100	439943	438768
NK_H29_002	IS1351_IS3_IS407	NODE_3_length_476900_cov_25.814490	91.96	100	444948	443742
NK_H29_002	oqxa	NODE_3_length_476900_cov_25.814490	99.15	100	439943	438768
NK_H29_002	ISEcl10_IS3_IS407	NODE_3_length_476900_cov_25.814490	94.03	100	444948	443742
NK_H29_004	oqxa	NODE_4_length_344635_cov_22.828332	99.49	100	39382	40557
NK_H29_004	IS1351_IS3_IS407	NODE_4_length_344635_cov_22.828332	92.29	100	32697	33902
NK_H29_004	oqxa	NODE_4_length_344635_cov_22.828332	99.49	100	39382	40557
NK_H29_004	ISEcl10_IS3_IS407	NODE_4_length_344635_cov_22.828332	94.61	100	32697	33902
NK_H3_007	oqxa	NODE_3_length_428128_cov_14.688592	99.4	100	42222	43397
NK_H3_007	IS1351_IS3_IS407	NODE_3_length_428128_cov_14.688592	91.47	100	34249	33056
NK_H3_007	oqxa	NODE_3_length_428128_cov_14.688592	99.4	100	42222	43397
NK_H3_007	ISEcl10_IS3_IS407	NODE_3_length_428128_cov_14.688592	92.96	100	34249	33056
NK_H3_018	oqxa	NODE_3_length_463488_cov_27.294192	99.4	100	37923	39098
NK_H3_018	ISEam1_IS3_IS51	NODE_3_length_463488_cov_27.294192	91.1	97.72357724	32002	33202
NK_H3_018	oqxa	NODE_3_length_463488_cov_27.294192	99.4	100	37923	39098
NK_H3_018	ISEc14_IS3_IS51	NODE_3_length_463488_cov_27.294192	97.17	94.64988198	32002	33204
NK_H3_018	oqxa	NODE_3_length_463488_cov_27.294192	99.4	100	37923	39098
NK_H3_018	ISEc15_IS3_IS51	NODE_3_length_463488_cov_27.294192	80.96	100.3252033	32002	33231
NK_H3_018	oqxa	NODE_3_length_463488_cov_27.294192	99.4	100	37923	39098
NK_H3_018	ISEc24_IS3_IS51	NODE_3_length_463488_cov_27.294192	80.97	99.10569106	32016	33231
NK_H3_023	oqxa	NODE_17_length_96725_cov_16.334875	99.4	100	54554	53379
NK_H3_023	IS1351_IS3_IS407	NODE_17_length_96725_cov_16.334875	91.47	100	62527	63720
NK_H3_023	oqxa	NODE_17_length_96725_cov_16.334875	99.4	100	54554	53379
NK_H3_023	ISEcl10_IS3_IS407	NODE_17_length_96725_cov_16.334875	92.96	100	62527	63720
NK_H4_004	oqxa	NODE_3_length_462724_cov_43.104408	99.4	100	37159	38334
NK_H4_004	ISEam1_IS3_IS51	NODE_3_length_462724_cov_43.104408	91.1	97.72357724	31238	32438
NK_H4_004	oqxa	NODE_3_length_462724_cov_43.104408	99.4	100	37159	38334
NK_H4_004	ISEc14_IS3_IS51	NODE_3_length_462724_cov_43.104408	97.17	94.64988198	31238	32440
NK_H4_004	oqxa	NODE_3_length_462724_cov_43.104408	99.4	100	37159	38334
NK_H4_004	ISEc15_IS3_IS51	NODE_3_length_462724_cov_43.104408	80.96	100.3252033	31238	32467
NK_H4_004	oqxa	NODE_3_length_462724_cov_43.104408	99.4	100	37159	38334
NK_H4_004	ISEc24_IS3_IS51	NODE_3_length_462724_cov_43.104408	80.97	99.10569106	31252	32467
NK_H4_008	oqxa	NODE_11_length_210570_cov_45.623166	99.49	100	168434	167259
NK_H4_008	ISEhe3_IS3_IS51	NODE_11_length_210570_cov_45.623166	95.37	100.081367	177366	176138
NK_H4_013	oqxa	NODE_11_length_134591_cov_34.589913	96.34	100	47040	48215
NK_H4_013	ISEch12_IS3_IS407	NODE_11_length_134591_cov_34.589913	89.1	100	43645	42436
NK_H4_013	oqxa	NODE_11_length_134591_cov_34.589913	96.34	100	47040	48215
NK_H4_013	ISKpn54_IS3_IS407	NODE_11_length_134591_cov_34.589913	99.26	100	43645	42436
NK_H4_014	oqxa	NODE_1_length_402367_cov_15.311535	99.4	100	362950	361775
NK_H4_014	ISEam1_IS3_IS51	NODE_1_length_402367_cov_15.311535	90.6	98.61788618	368869	367658
NK_H4_014	oqxa	NODE_1_length_402367_cov_15.311535	99.4	100	362950	361775
NK_H4_014	ISEc14_IS3_IS51	NODE_1_length_402367_cov_15.311535	96.49	98.58379229	368909	367658
NK_H4_014	oqxa	NODE_1_length_402367_cov_15.311535	99.4	100	362950	361775
NK_H4_014	ISEc15_IS3_IS51	NODE_1_length_402367_cov_15.311535	80.96	100.3252033	368869	367640
NK_H4_014	oqxa	NODE_1_length_402367_cov_15.311535	99.4	100	362950	361775
NK_H4_014	ISEc24_IS3_IS51	NODE_1_length_402367_cov_15.311535	81.08	99.26829268	368855	367640
NK_H4_015	oqxa	NODE_3_length_457428_cov_27.658343	99.15	100	417505	416330
NK_H4_015	ISEch12_IS3_IS407	NODE_3_length_457428_cov_27.658343	89.02	100	423355	424565
NK_H4_015	oqxa	NODE_3_length_457428_cov_27.658343	99.15	100	417505	416330
NK_H4_015	ISKpn54_IS3_IS407	NODE_3_length_457428_cov_27.658343	98.84	100	423355	424565
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	IS1230B_IS3_IS3	NODE_5_length_438064_cov_32.170705	94.77	101.2841091	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	IS3_IS3_IS3	NODE_5_length_438064_cov_32.170705	82	100.7154213	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	IS3F_IS3_IS3	NODE_5_length_438064_cov_32.170705	82.08	100.7154213	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	IS3H_IS3_IS3	NODE_5_length_438064_cov_32.170705	80.9	100.8723236	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	ISEal1_IS3_IS3	NODE_5_length_438064_cov_32.170705	82.24	101.7670683	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	ISEc16_IS3_IS3	NODE_5_length_438064_cov_32.170705	80.79	101.6881029	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	ISEc17_IS3_IS3	NODE_5_length_438064_cov_32.170705	82.06	100.5564388	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	ISPeat2_IS3_IS3	NODE_5_length_438064_cov_32.170705	80.32	101.6881029	51920	53179
NK_H4_017	oqxa	NODE_5_length_438064_cov_32.170705	99.32	100	60451	61626
NK_H4_017	ISSty2_IS3_IS3	NODE_5_length_438064_cov_32.170705	95.4	100.1588562	51920	53179
NK_H4_029	oqxa	NODE_4_length_427606_cov_30.007806	99.4	100	385354	384179
NK_H4_029	IS1351_IS3_IS407	NODE_4_length_427606_cov_30.007806	91.47	100	393327	394520
NK_H4_029	oqxa	NODE_4_length_427606_cov_30.007806	99.4	100	385354	384179
NK_H4_029	ISEcl10_IS3_IS407	NODE_4_length_427606_cov_30.007806	92.96	100	393327	394520
NK_H4_030	oqxa	NODE_4_length_357396_cov_30.481209	94.56	100	320363	319188
NK_H4_030	IS1400_IS3_IS407	NODE_4_length_357396_cov_30.481209	84.24	98.84009942	325338	324147
NK_H4_032	oqxa	NODE_2_length_370786_cov_18.990123	99.4	100	320548	319373
NK_H4_032	ISEhe3_IS3_IS51	NODE_2_length_370786_cov_18.990123	87.33	100.1627339	326602	327831
NK_H5_029	oqxa	NODE_32_length_54409_cov_17.337663	97.53	100	23164	24339
NK_H5_029	IS1351_IS3_IS407	NODE_32_length_54409_cov_17.337663	92.29	100	15206	14000
NK_H5_029	oqxa	NODE_32_length_54409_cov_17.337663	97.53	100	23164	24339
NK_H5_029	ISEcl10_IS3_IS407	NODE_32_length_54409_cov_17.337663	93.79	100	15206	14000
NK_H7_003	oqxa	NODE_1_length_391918_cov_23.168837	99.32	100	37158	38333
NK_H7_003	ISEam1_IS3_IS51	NODE_1_length_391918_cov_23.168837	91.1	97.72357724	31238	32438
NK_H7_003	oqxa	NODE_1_length_391918_cov_23.168837	99.32	100	37158	38333
NK_H7_003	ISEc14_IS3_IS51	NODE_1_length_391918_cov_23.168837	97.17	94.64988198	31238	32440
NK_H7_003	oqxa	NODE_1_length_391918_cov_23.168837	99.32	100	37158	38333
NK_H7_003	ISEc15_IS3_IS51	NODE_1_length_391918_cov_23.168837	80.96	100.3252033	31238	32467
NK_H7_003	oqxa	NODE_1_length_391918_cov_23.168837	99.32	100	37158	38333
NK_H7_003	ISEc24_IS3_IS51	NODE_1_length_391918_cov_23.168837	80.97	99.10569106	31252	32467
NK_H7_009	oqxa	NODE_3_length_463443_cov_26.678494	99.4	100	425521	424346
NK_H7_009	ISEam1_IS3_IS51	NODE_3_length_463443_cov_26.678494	91.1	97.72357724	431442	430242
NK_H7_009	oqxa	NODE_3_length_463443_cov_26.678494	99.4	100	425521	424346
NK_H7_009	ISEc14_IS3_IS51	NODE_3_length_463443_cov_26.678494	97.17	94.64988198	431442	430240
NK_H7_009	oqxa	NODE_3_length_463443_cov_26.678494	99.4	100	425521	424346
NK_H7_009	ISEc15_IS3_IS51	NODE_3_length_463443_cov_26.678494	80.96	100.3252033	431442	430213
NK_H7_009	oqxa	NODE_3_length_463443_cov_26.678494	99.4	100	425521	424346
NK_H7_009	ISEc24_IS3_IS51	NODE_3_length_463443_cov_26.678494	80.97	99.10569106	431428	430213
NK_H8_001	oqxa	NODE_8_length_171588_cov_12.192125	99.4	100	37486	38661
NK_H8_001	ISEam1_IS3_IS51	NODE_8_length_171588_cov_12.192125	91.1	97.72357724	31565	32765
NK_H8_001	oqxa	NODE_8_length_171588_cov_12.192125	99.4	100	37486	38661
NK_H8_001	ISEc14_IS3_IS51	NODE_8_length_171588_cov_12.192125	97.17	94.64988198	31565	32767
NK_H8_001	oqxa	NODE_8_length_171588_cov_12.192125	99.4	100	37486	38661
NK_H8_001	ISEc15_IS3_IS51	NODE_8_length_171588_cov_12.192125	80.96	100.3252033	31565	32794
NK_H8_001	oqxa	NODE_8_length_171588_cov_12.192125	99.4	100	37486	38661
NK_H8_001	ISEc24_IS3_IS51	NODE_8_length_171588_cov_12.192125	80.97	99.10569106	31579	32794
NK_H8_070	oqxa	NODE_1_length_447321_cov_30.258608	99.32	100	63686	64861
NK_H8_070	ISEam1_IS3_IS51	NODE_1_length_447321_cov_30.258608	90.6	98.61788618	57766	58977
NK_H8_070	oqxa	NODE_1_length_447321_cov_30.258608	99.32	100	63686	64861
NK_H8_070	ISEc14_IS3_IS51	NODE_1_length_447321_cov_30.258608	96.49	98.58379229	57726	58977
NK_H8_070	oqxa	NODE_1_length_447321_cov_30.258608	99.32	100	63686	64861
NK_H8_070	ISEc15_IS3_IS51	NODE_1_length_447321_cov_30.258608	80.96	100.3252033	57766	58995
NK_H8_070	oqxa	NODE_1_length_447321_cov_30.258608	99.32	100	63686	64861
NK_H8_070	ISEc24_IS3_IS51	NODE_1_length_447321_cov_30.258608	81.08	99.26829268	57780	58995
NK_H8_091	oqxa	NODE_23_length_64336_cov_25.225700	99.4	100	27209	26034
NK_H8_091	ISEam1_IS3_IS51	NODE_23_length_64336_cov_25.225700	91.1	97.72357724	33130	31930
NK_H8_091	oqxa	NODE_23_length_64336_cov_25.225700	99.4	100	27209	26034
NK_H8_091	ISEc14_IS3_IS51	NODE_23_length_64336_cov_25.225700	97.17	94.64988198	33130	31928
NK_H8_091	oqxa	NODE_23_length_64336_cov_25.225700	99.4	100	27209	26034
NK_H8_091	ISEc15_IS3_IS51	NODE_23_length_64336_cov_25.225700	80.96	100.3252033	33130	31901
NK_H8_091	oqxa	NODE_23_length_64336_cov_25.225700	99.4	100	27209	26034
NK_H8_091	ISEc24_IS3_IS51	NODE_23_length_64336_cov_25.225700	80.97	99.10569106	33116	31901
NN-BB170-I	oqxa	15	99.4	100	67640	66465
NN-BB170-I	IS1351_IS3_IS407	15	91.55	100	75613	76806
NN-BB170-I	oqxa	15	99.4	100	67640	66465
NN-BB170-I	ISEcl10_IS3_IS407	15	93.04	100	75613	76806
NN-BB1794-I1	oqxa	13	99.4	100	133538	132363
NN-BB1794-I1	ISEam1_IS3_IS51	13	91.1	97.72357724	139459	138259
NN-BB1794-I1	oqxa	13	99.4	100	133538	132363
NN-BB1794-I1	ISEc14_IS3_IS51	13	97.17	94.64988198	139459	138257
NN-BB1794-I1	oqxa	13	99.4	100	133538	132363
NN-BB1794-I1	ISEc15_IS3_IS51	13	80.96	100.3252033	139459	138230
NN-BB1794-I1	oqxa	13	99.4	100	133538	132363
NN-BB1794-I1	ISEc24_IS3_IS51	13	80.97	99.10569106	139445	138230
NN-BB492r1-I	oqxa	12	99.4	100	130296	129121
NN-BB492r1-I	ISEam1_IS3_IS51	12	91.1	97.72357724	136217	135017
NN-BB492r1-I	oqxa	12	99.4	100	130296	129121
NN-BB492r1-I	ISEc14_IS3_IS51	12	97.17	94.64988198	136217	135015
NN-BB492r1-I	oqxa	12	99.4	100	130296	129121
NN-BB492r1-I	ISEc15_IS3_IS51	12	80.96	100.3252033	136217	134988
NN-BB492r1-I	oqxa	12	99.4	100	130296	129121
NN-BB492r1-I	ISEc24_IS3_IS51	12	80.97	99.10569106	136203	134988
NW-BB1240-I	oqxa	11	99.4	100	39191	40366
NW-BB1240-I	IS1351_IS3_IS407	11	92.29	100	32506	33711
NW-BB1240-I	oqxa	11	99.4	100	39191	40366
NW-BB1240-I	ISEcl10_IS3_IS407	11	94.61	100	32506	33711
PC-BB456-I	oqxa	20	99.4	100	49638	48463
PC-BB456-I	ISEam1_IS3_IS51	20	90.77	98.61788618	55559	54348
PC-BB456-I	oqxa	20	99.4	100	49638	48463
PC-BB456-I	ISEc14_IS3_IS51	20	96.86	95.35798584	55559	54348
PC-BB456-I	oqxa	20	99.4	100	49638	48463
PC-BB456-I	ISEc15_IS3_IS51	20	80.88	100.3252033	55559	54330
PC-BB456-I	oqxa	20	99.4	100	49638	48463
PC-BB456-I	ISEc24_IS3_IS51	20	80.92	99.26829268	55545	54330
PP-BB2292-I	oqxa	4	99.49	100	392806	391631
PP-BB2292-I	ISEhe3_IS3_IS51	4	95.28	100.081367	401738	400510
PP-BB6222-I	oqxa	4	99.23	100	5347	6522
PP-BB6222-I	IS1222_IS3_IS407	4	89.05	100.2457002	2	1222
PP-BB6222-I	oqxa	4	99.23	100	5347	6522
PP-BB6222-I	ISEhe4_IS3_IS407	4	84.55	100.1638002	2	1222
PP-BB6222-I	oqxa	4	99.23	100	5347	6522
PP-BB6222-I	ISKpn34_IS3_IS407	4	88.54	100.0819001	2	1222
PP-BB6222-I	oqxa	4	99.23	100	5347	6522
PP-BB6222-I	ISRaq1_IS3_IS407	4	91.25	100.1638002	2	1222
PP-BB6222-I	oqxa	4	99.23	100	5347	6522
PP-BB6222-I	ISSen4_IS3_IS407	4	90.75	100.0819001	2	1222
PP-BB6222-I	oqxa	4	99.23	100	5347	6522
PP-BB6222-I	ISSpr2_IS3_IS407	4	88.95	100.0819001	2	1222
PP-BB62-I	oqxa	53	99.49	100	9782	10957
PP-BB62-I	ISEhe3_IS3_IS51	53	95.28	100.081367	850	2078
RK-BB472-I	oqxa	15	99.4	100	37001	38176
RK-BB472-I	ISEam1_IS3_IS51	15	91.1	97.72357724	31080	32280
RK-BB472-I	oqxa	15	99.4	100	37001	38176
RK-BB472-I	ISEc14_IS3_IS51	15	97.17	94.64988198	31080	32282
RK-BB472-I	oqxa	15	99.4	100	37001	38176
RK-BB472-I	ISEc15_IS3_IS51	15	80.96	100.3252033	31080	32309
RK-BB472-I	oqxa	15	99.4	100	37001	38176
RK-BB472-I	ISEc24_IS3_IS51	15	80.97	99.10569106	31094	32309
RK-BB488-I	oqxa	15	99.4	100	37001	38176
RK-BB488-I	ISEam1_IS3_IS51	15	91.1	97.72357724	31080	32280
RK-BB488-I	oqxa	15	99.4	100	37001	38176
RK-BB488-I	ISEc14_IS3_IS51	15	97.17	94.64988198	31080	32282
RK-BB488-I	oqxa	15	99.4	100	37001	38176
RK-BB488-I	ISEc15_IS3_IS51	15	80.96	100.3252033	31080	32309
RK-BB488-I	oqxa	15	99.4	100	37001	38176
RK-BB488-I	ISEc24_IS3_IS51	15	80.97	99.10569106	31094	32309
RK-BB50-I	oqxa	10	99.32	100	39788	40963
RK-BB50-I	ISEch12_IS3_IS407	10	89.1	100	33938	32728
RK-BB50-I	oqxa	10	99.32	100	39788	40963
RK-BB50-I	ISKpn54_IS3_IS407	10	98.93	100	33938	32728
RK-BB721b-I	oqxa	4	99.4	100	37001	38176
RK-BB721b-I	ISEam1_IS3_IS51	4	91.1	97.72357724	31080	32280
RK-BB721b-I	oqxa	4	99.4	100	37001	38176
RK-BB721b-I	ISEc14_IS3_IS51	4	97.17	94.64988198	31080	32282
RK-BB721b-I	oqxa	4	99.4	100	37001	38176
RK-BB721b-I	ISEc15_IS3_IS51	4	80.96	100.3252033	31080	32309
RK-BB721b-I	oqxa	4	99.4	100	37001	38176
RK-BB721b-I	ISEc24_IS3_IS51	4	80.97	99.10569106	31094	32309
RK-BB840-I	oqxa	3	99.32	100	387475	386300
RK-BB840-I	ISEch12_IS3_IS407	3	89.1	100	393325	394535
RK-BB840-I	oqxa	3	99.32	100	387475	386300
RK-BB840-I	ISKpn54_IS3_IS407	3	98.93	100	393325	394535
RK-BB92-I	oqxa	1	99.4	100	37001	38176
RK-BB92-I	ISEam1_IS3_IS51	1	91.1	97.72357724	31080	32280
RK-BB92-I	oqxa	1	99.4	100	37001	38176
RK-BB92-I	ISEc14_IS3_IS51	1	97.17	94.64988198	31080	32282
RK-BB92-I	oqxa	1	99.4	100	37001	38176
RK-BB92-I	ISEc15_IS3_IS51	1	80.96	100.3252033	31080	32309
RK-BB92-I	oqxa	1	99.4	100	37001	38176
RK-BB92-I	ISEc24_IS3_IS51	1	80.97	99.10569106	31094	32309
RU-BB187-I	oqxa	14	99.4	100	37001	38176
RU-BB187-I	ISEam1_IS3_IS51	14	91.1	97.72357724	31080	32280
RU-BB187-I	oqxa	14	99.4	100	37001	38176
RU-BB187-I	ISEc14_IS3_IS51	14	97.17	94.64988198	31080	32282
RU-BB187-I	oqxa	14	99.4	100	37001	38176
RU-BB187-I	ISEc15_IS3_IS51	14	80.96	100.3252033	31080	32309
RU-BB187-I	oqxa	14	99.4	100	37001	38176
RU-BB187-I	ISEc24_IS3_IS51	14	80.97	99.10569106	31094	32309
RU-BB193-I	oqxa	1	99.4	100	426644	425469
RU-BB193-I	ISEam1_IS3_IS51	1	91.1	97.72357724	432565	431365
RU-BB193-I	oqxa	1	99.4	100	426644	425469
RU-BB193-I	ISEc14_IS3_IS51	1	97.17	94.64988198	432565	431363
RU-BB193-I	oqxa	1	99.4	100	426644	425469
RU-BB193-I	ISEc15_IS3_IS51	1	80.96	100.3252033	432565	431336
RU-BB193-I	oqxa	1	99.4	100	426644	425469
RU-BB193-I	ISEc24_IS3_IS51	1	80.97	99.10569106	432551	431336
RU-BB284-I	oqxa	8	99.32	100	307879	306704
RU-BB284-I	ISEch12_IS3_IS407	8	89.1	100	313729	314939
RU-BB284-I	oqxa	8	99.32	100	307879	306704
RU-BB284-I	ISKpn54_IS3_IS407	8	98.93	100	313729	314939
RU-BB83-I	oqxa	5	99.49	100	267566	266391
RU-BB83-I	ISEhe3_IS3_IS51	5	95.28	100.081367	276498	275270
SAMN04158306	oqxa	NODE_4_length_428156_cov_32.719119	99.4	100	42253	43428
SAMN04158306	IS1351_IS3_IS407	NODE_4_length_428156_cov_32.719119	91.47	100	34280	33087
SAMN04158306	oqxa	NODE_4_length_428156_cov_32.719119	99.4	100	42253	43428
SAMN04158306	ISEcl10_IS3_IS407	NODE_4_length_428156_cov_32.719119	92.96	100	34280	33087
SAMN04158309	oqxa	NODE_3_length_428158_cov_27.233483	99.4	100	385906	384731
SAMN04158309	IS1351_IS3_IS407	NODE_3_length_428158_cov_27.233483	91.47	100	393879	395072
SAMN04158309	oqxa	NODE_3_length_428158_cov_27.233483	99.4	100	385906	384731
SAMN04158309	ISEcl10_IS3_IS407	NODE_3_length_428158_cov_27.233483	92.96	100	393879	395072
SAMN07525376	oqxa	8	99.15	100	211710	210535
SAMN07525376	IS1351_IS3_IS407	8	91.96	100	216715	215509
SAMN07525376	oqxa	8	99.15	100	211710	210535
SAMN07525376	ISEcl10_IS3_IS407	8	94.03	100	216715	215509
SAMN07525387	oqxa	5	99.4	100	407183	406008
SAMN07525387	ISEam1_IS3_IS51	5	90.52	98.61788618	413104	411893
SAMN07525387	oqxa	5	99.4	100	407183	406008
SAMN07525387	ISEc14_IS3_IS51	5	96.09	98.58379229	413144	411893
SAMN07525387	oqxa	5	99.4	100	407183	406008
SAMN07525387	ISEc15_IS3_IS51	5	80.81	100.4065041	413104	411875
SAMN07525387	oqxa	5	99.4	100	407183	406008
SAMN07525387	ISEc24_IS3_IS51	5	81.01	99.3495935	413090	411875
SAMN07525401	oqxa	13	99.15	100	153630	152455
SAMN07525401	ISEch12_IS3_IS407	13	88.77	100	162227	161018
SAMN07525401	oqxa	13	99.15	100	153630	152455
SAMN07525401	ISKpn54_IS3_IS407	13	98.51	100	162227	161018
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	IS1230B_IS3_IS3	46	95.8	101.2841091	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	IS3_IS3_IS3	46	82.49	100.7949126	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	IS3F_IS3_IS3	46	82.52	100.9538951	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	IS3H_IS3_IS3	46	80.82	100.8723236	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	ISEal1_IS3_IS3	46	82.59	101.5261044	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	ISEc16_IS3_IS3	46	81.16	101.5273312	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	ISEc17_IS3_IS3	46	82.54	100.63593	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	ISPeat2_IS3_IS3	46	81.01	101.607717	10448	9190
SAMN07525435	oqxa	46	99.23	100	6174	4999
SAMN07525435	ISSty2_IS3_IS3	46	96.43	100.1588562	10448	9190
SAMN07525442	oqxa	2	99.4	100	42126	43301
SAMN07525442	IS1351_IS3_IS407	2	91.3	100	34153	32960
SAMN07525442	oqxa	2	99.4	100	42126	43301
SAMN07525442	ISEcl10_IS3_IS407	2	92.79	100	34153	32960
SAMN07525443	oqxa	4	99.4	100	36980	38155
SAMN07525443	ISEam1_IS3_IS51	4	90.77	98.61788618	31059	32270
SAMN07525443	oqxa	4	99.4	100	36980	38155
SAMN07525443	ISEc14_IS3_IS51	4	96.86	95.35798584	31059	32270
SAMN07525443	oqxa	4	99.4	100	36980	38155
SAMN07525443	ISEc15_IS3_IS51	4	80.88	100.3252033	31059	32288
SAMN07525443	oqxa	4	99.4	100	36980	38155
SAMN07525443	ISEc24_IS3_IS51	4	80.92	99.26829268	31073	32288
SB5373	oqxa	1	96.77	100	712808	711633
SB5373	ISEch12_IS3_IS407	1	89.68	100	716203	717413
SB5373	oqxa	1	96.77	100	712808	711633
SB5373	ISKpn54_IS3_IS407	1	99.09	100	716203	717413
SB5414	oqxa	6	94.05	100	46337	47512
SB5414	ISEch12_IS3_IS407	6	89.27	100	40486	39277
SB5414	oqxa	6	94.05	100	46337	47512
SB5414	ISKpn54_IS3_IS407	6	98.84	100	40486	39277
SB5444	oqxa	2	96.6	100	684376	683201
SB5444	ISEch12_IS3_IS407	2	89.18	100	690185	691395
SB5444	oqxa	2	96.6	100	684376	683201
SB5444	ISKpn54_IS3_IS407	2	99.01	100	690185	691395
SB5445	oqxa	8	96.17	100	216681	215506
SB5445	ISEam1_IS3_IS51	8	90.74	100.0813008	224463	225680
SB5445	oqxa	8	96.17	100	216681	215506
SB5445	ISEc14_IS3_IS51	8	96.85	97.56097561	224453	225680
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	IS1230B_IS3_IS3	3	95.88	101.2841091	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	IS3_IS3_IS3	3	82.57	100.7949126	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	IS3F_IS3_IS3	3	82.6	100.9538951	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	IS3H_IS3_IS3	3	80.9	100.8723236	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	ISEal1_IS3_IS3	3	82.67	101.5261044	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	ISEc16_IS3_IS3	3	81.24	101.5273312	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	ISEc17_IS3_IS3	3	82.62	100.63593	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	ISPeat2_IS3_IS3	3	81.09	101.607717	408	1666
SB5468	oqxa	3	99.4	100	4682	5857
SB5468	ISSty2_IS3_IS3	3	96.51	100.1588562	408	1666
SB5495	oqxa	3	96.77	100	42078	43253
SB5495	ISEhe3_IS3_IS51	3	95.45	100.081367	33127	34355
SB5496	oqxa	2	96.77	100	706330	705155
SB5496	ISEhe3_IS3_IS51	2	95.45	100.081367	715281	714053
SB5505	oqxa	8	96.51	100	278574	277399
