"Genome ID","Genome Name","Version","Kleborate version","strain","species","species_match","contig_count","N50","largest_contig","total_size","ambiguous_bases","QC_warnings","ST","virulence_score","resistance_score","num_resistance_classes","num_resistance_genes","Yersiniabactin","YbST","Colibactin","CbST","Aerobactin","AbST","Salmochelin","SmST","RmpADC","RmST","rmpA2","wzi","K_locus","K_type","K_locus_problems","K_locus_confidence","K_locus_identity","K_locus_missing_genes","O_locus","O_type","O_locus_problems","O_locus_confidence","O_locus_identity","O_locus_missing_genes","AGly_acquired","Col_acquired","Fcyn_acquired","Flq_acquired","Gly_acquired","MLS_acquired","Phe_acquired","Rif_acquired","Sul_acquired","Tet_acquired","Tgc_acquired","Tmt_acquired","Bla_acquired","Bla_inhR_acquired","Bla_ESBL_acquired","Bla_ESBL_inhR_acquired","Bla_Carb_acquired","Bla_chr","SHV_mutations","Omp_mutations","Col_mutations","Flq_mutations","truncated_resistance_hits","spurious_resistance_hits","Chr_ST","gapA","infB","mdh","pgi","phoE","rpoB","tonB","ybtS","ybtX","ybtQ","ybtP","ybtA","irp2","irp1","ybtU","ybtT","ybtE","fyuA","clbA","clbB","clbC","clbD","clbE","clbF","clbG","clbH","clbI","clbL","clbM","clbN","clbO","clbP","clbQ","iucA","iucB","iucC","iucD","iutA","iroB","iroC","iroD","iroN","rmpA","rmpD","rmpC","spurious_virulence_hits"
"5f492dcbf87f39166e91e50a","SAMEA104590419","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","78","212313","462562","5530886","yes (493)","ambiguous_bases","ST334","0","1","9","10","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","?-*","Good","96.10%","KL103_13_wcpL,KL103_14_wcuT","O5","O5","*","High","94.67%","","aac(6')-Ib-cr.v2;aadA16*","-","-","qnrB6^","-","mphA","-","arr-3","sul1","tet(A).v1","-","dfrA27","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f492c6164435f019a746eb5","SAMD00198527","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","122","164506","406530","5555982","yes (299)","ambiguous_bases","ST705","0","2","9","13","-","0","-","0","-","0","-","0","-","0","-","wzi537","unknown (KL46)","unknown (K46)","?-*","Low","98.27%","KL46_09_wzy,KL46_13_wcuV,KL46_14_wclT","O12","O12","none","Very high","98.69%","","aac(3)-IId^;aac(6')-Ib-cr.v2;aadA16*","-","-","qnrB6^","-","mphA;mphE.v2;msrE","-","arr-3","sul1","tet(A).v1","-","dfrA27","-","-","CTX-M-15","-","NDM-1","OKP-B-6^","-","-","-","-","TEM-122*?-87%;armA?-0%","DHA-1?-70%","ST705","18","23","18","61","11","41","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f492bbc677a5520112475f4","SAMEA104590447","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","48","506212","808994","5299764","yes (100)","ambiguous_bases","ST2644","0","1","8","12","-","0","-","0","-","0","-","0","-","0","-","wzi454","KL66","K66","?-+*","Good","93.39%","KL66_02_cpsACP","O12","O12","none","Very high","98.80%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","-","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-20^","-","-","-","-","-","-","ST2644","42","22","18","22","93","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f492afe677a55613d2475ee","SAMN09205497","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","84","381125","1493294","5978186","yes (981)","ambiguous_bases","ST196","0","2","5","5","-","0","-","0","-","0","-","0","-","0","-","wzi97","KL46","K46","?-+*","Good","98.15%","KL46_18_manC","O3/O3a","O3/O3a","?-","Good","96.07%","O3/O3a_01_manC","ant(2'')-Ia","-","-","qnrA1","-","-","-","-","sul1","-","-","dfrA14.v2*","-","-","-","-","KPC-3","OKP-A-5*","-","-","-","-","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f492a0f64435f4276746e71","SAMEA104590440","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","77","479167","676224","5537060","yes (499)","ambiguous_bases","ST334","0","1","9","11","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","*","Very high","96.09%","","O5","O5","*","High","94.67%","","aac(6')-Ib-cr.v2;aadA16*","-","-","qnrB6^","-","mphA","-","arr-3","sul1;sul1","tet(A).v1","-","dfrA27","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4928adf87f3962b391e4b2","SAMEA104590423","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","90","153407","402045","5529472","yes (983)","ambiguous_bases","ST334","0","1","6","6","-","0","-","0","-","0","-","0","-","0","-","wzi337","KL103","unknown (KL103)","*","Very high","96.09%","","O5","O5","*","High","94.67%","","-","-","-","qnrB4","-","-","catA1*","-","sul1","tet(D)","-","-","DHA-1","-","CTX-M-14","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f492692677a55d9a8247556","SAMN12145070","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","101","197767","376060","5857145","yes (1677)","ambiguous_bases","ST196","0","1","8","12","-","0","-","0","-","0","-","0","-","0","-","wzi97","KL46","K46","?-+*","Good","98.15%","KL46_18_manC,KL46_19_manB","O3/O3a","O3/O3a","?-","Good","96.06%","O3/O3a_01_manC,O3/O3a_02_manB","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","-","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","-","OKP-A-5*","-","-","-","-","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f492407f87f39d5d191e45b","SAMN07410710","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","128","277108","716384","5974166","yes (318)","ambiguous_bases","ST476","0","3","7","8","-","0","-","0","-","0","-","0","-","0","-","wzi207","KL114","unknown (KL114)","?","Good","98.43%","","O3/O3a","O3/O3a","?","Good","96.02%","","aadA2","mcr-9.1^","-","-","-","-","catB11;cmlA6*","-","-","-","-","dfrA19*","CARB-2.v1^;FOX-5","-","-","-","KPC-2","OKP-B-6^","-","OmpK35-36%","-","GyrA-83F","sul1?-0%","-","ST476","18","22","26","22","93","37","99","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49232bf87f39b35f91e434","SAMN03996259","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","42","378813","766675","5464430","yes (586)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.98%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f491fb464435f510d746d64","SAMEA4364641","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","90","394796","1401882","5471960","yes (438)","ambiguous_bases","ST3590","0","2","1","1","-","0","-","0","-","0","-","0","-","0","-","wzi301","KL52","K52","?-*","Good","96.22%","KL52_20_rmlD","OL103","unknown (OL103)","?-+","Good","98.53%","OL103_01_rmlC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OXA-232","OKP-B-5^","-","-","-","-","-","-","ST3590","18","22","26","226","115","13","158","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f491ecef87f39925291e38e","SAMN09205459","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","79","326669","973610","5668443","yes (571)","ambiguous_bases","ST138","0","2","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi290","KL47","K47","*","Very high","95.38%","","O3/O3a","O3/O3a","?-","Good","95.99%","O3/O3a_08_wbdC","-","-","-","-","-","-","-","-","sul1","-","-","dfrA5","TEM-1D.v1^","-","-","-","KPC-2","OKP-B-2","-","-","-","-","-","-","ST138","18","22","26","23","31","13","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f491b19677a552389247442","SAMN07312144","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","111","116449","551038","5387029","yes (402)","ambiguous_bases","ST526-2LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL167)","unknown (KL167)","?-+*","None","77.11%","KL167_05_wzb,KL167_06_wzc,KL167_07_wzy,KL167_08_wckL,KL167_09_wzx,KL167_11_manC,KL167_12_manB,KL167_13_wbaZ,KL167_14_wbaP,KL167_15_wcuI,KL167_16_wcuC,KL167_17,KL167_19_ugd","O12","O12","-+*","Good","75.34%","O12_05_wbbL,O12_08_wbbB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-11^","-","OmpK35-0%","-","-","-","-","ST526-2LV","38","19","53","20","150","21","130","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49170e64435f44f3746cb0","SAMEA104590439","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","116","139521","878492","5305688","yes (325)","ambiguous_bases","ST1697","0","1","9","16","-","0","-","0","-","0","-","0","-","0","-","wzi505","unknown (KL49)","unknown (K49)","?-+","None","95.91%","KL49_08_wzy,KL49_09_wcuI,KL49_10_wcuF,KL49_11_wclK,KL49_13_wzx,KL49_14_wcpF,KL49_15","OL103","unknown (OL103)","?-+*","Good","94.51%","OL103_01_rmlC","aac(3)-IId^;aac(6')-Ib-cr.v2;aadA16*;aph3-Ia.v1;strA.v1^;strB.v1","-","-","qnrB6^","-","mphA","catII.2*","arr-3","sul1;sul1;sul2*","tet(A).v1","-","dfrA27","-","-","CTX-M-15","-","-","OKP-B-10*","-","-","-","-","-","-","ST1697","18","1","18","16","25","13","165","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f4915a4677a553e1c2473a7","SAMN09205454","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","89","304049","1408348","5948841","yes (1176)","ambiguous_bases","ST196","0","2","7","12","-","0","-","0","-","0","-","0","-","0","-","wzi97","KL46","K46","?-+*","Good","98.15%","KL46_18_manC","O3/O3a","O3/O3a","?-","Good","96.08%","O3/O3a_01_manC","aac(6')-Ib'.v1*;aadA*;ant(2'')-Ia","-","-","qnrA1","-","mphE.v2;msrE","-","-","sul1;sul1","-","-","dfrA5","OXA-9.v1;TEM-1D.v1^","-","-","-","KPC-3","OKP-A-5*","-","-","-","GyrA-83F","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f491143677a552da2247347","SAMEA6368218","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","65","214718","518395","5191201","yes (1078)","ambiguous_bases","ST334","0","2","5","8","-","0","-","0","-","0","-","0","-","0","-","wzi436","KL28","K28","?-*","Good","91.04%","KL28_07_wckC,KL28_17_manC","O5","O5","?-*","Good","94.46%","O5_01_manC","aac(6')-Ib4^;aadA1.v1^;strA.v1^;strB.v1","-","-","qnrB19^","-","ereA*","-","-","sul1","-","-","-","-","-","-","-","VIM-1","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f490fe6f87f393b6691e250","SAMEA3649811","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","72","336133","776186","5547760","yes (689)","ambiguous_bases","ST1822","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi291","KL48","K48","*","High","93.44%","","O5","O5","*","High","94.37%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-18*?","-","-","-","-","-","-","ST1822","18","22","26","64","107","92","192","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f490efa64435f735b74633a","SAMEA3649790","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","52","309616","504210","5559074","yes (1280)","ambiguous_bases","ST196","0","0","1","1","-","0","-","0","-","0","-","0","-","0","-","wzi97","KL46","K46","?-+*","Good","98.16%","KL46_18_manC,KL46_19_manB","O3/O3a","O3/O3a","?-","Good","96.07%","O3/O3a_01_manC,O3/O3a_02_manB","-","-","-","qnrS1","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-5*","-","-","-","-","-","-","ST196","17","19","39","39","51","18","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f490f0f64435f1c0374634c","SAMN11056341","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","118","237092","1169679","5490157","yes (684)","ambiguous_bases","ST1535","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi207","unknown (KL114)","unknown (KL114)","?-+","Low","98.43%","KL114_15,KL114_17_manC,KL114_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-19*?","-","-","-","-","-","-","ST1535","18","22","26","61","79","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f490e36f87f394b8a91e24b","SAMN09630340","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","66","250815","747406","5397304","yes (893)","ambiguous_bases","ST2218","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL143","unknown (KL143)","*","Very high","95.79%","","O1/O2v2","O2afg","none","Very high","98.47%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-3^","-","-","-","-","-","-","ST2218","98","80","22","20","258","18","162","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f490d8d64435fee81746308","SAMEA104590390","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","183","120246","365513","5864276","yes (591)","ambiguous_bases","ST1822","0","1","1","1","-","0","-","0","-","0","-","0","-","0","-","wzi291","KL48","K48","?-*","Good","93.41%","KL48_12_wckU","O5","O5","*","High","94.36%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","CTX-M-63","-","-","OKP-B-18*?","-","-","-","-","-","-","ST1822","18","22","26","64","107","92","192","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49078264435f92dd7462a6","SAMN15344994","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","66","324516","497723","5526101","yes (97)","ambiguous_bases","ST1191","0","2","3","3","-","0","-","0","-","0","-","0","-","0","-","wzi242","KL13","K13","?-","Good","98.39%","KL13_17_manC,KL13_18_manB","O3/O3a","O3/O3a","?-","Good","96.22%","O3/O3a_01_manC,O3/O3a_02_manB","-","-","-","qnrS1","-","-","-","-","-","-","-","-","-","-","SHV-12","-","OXA-48","OKP-B-3*","238S;240K;35Q","-","-","-","-","-","ST1191","88","22","63","22","107","38","114","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49077964435f573a74629e","SAMD00194554","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","68","331954","782206","5402258","yes (293)","ambiguous_bases","ST1031","0","1","6","6","-","0","-","0","-","0","-","0","-","0","-","wzi443","KL10","K10","?-+","Good","96.00%","KL10_18_manC","O5","O5","?-*","Good","94.63%","O5_01_manC","-","-","-","qnrS1","-","-","-","-","sul1","tet(A).v1","-","dfrA1.v1","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-1^","-","-","-","-","-","-","ST1031","18","22","18","23","134","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f49061c64435f2388746292","SAMN15344997","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","109","125264","553512","5434055","yes (496)","ambiguous_bases","ST2604","0","2","2","2","-","0","-","0","-","0","-","0","-","0","-","wzi539","KL60","K60","?-","Good","96.82%","KL60_11_wcaJ,KL60_13_wcqY","O3/O3a","O3/O3a","none","Very high","96.38%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","CTX-M-10?","-","OXA-48","OKP-A-12^","-","OmpK35-0%","-","-","-","-","ST2604","38","19","39","173","287","127","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f490543677a557683247267","SAMD00193183","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","115","169193","557388","5586766","yes (499)","ambiguous_bases","ST705","0","2","9","18","-","0","-","0","-","0","-","0","-","0","-","wzi537","KL46","K46","?-*","Good","98.31%","KL46_12_wcuF,KL46_13_wcuV,KL46_14_wclT","O12","O12","none","Very high","98.69%","","aac(3)-IId^;aac(6')-Ib-cr.v2;aadA16*;aph3-Ia.v1;armA;strA.v1^;strB.v1","-","-","qnrB6^","-","mphA;mphE.v2;msrE","-","arr-3","sul1;sul2*","tet(A).v1","-","dfrA27","-","-","CTX-M-15","-","NDM-1","OKP-B-6^","-","-","-","-","TEM-122*?-87%","DHA-1?-70%","ST705","18","23","18","61","11","41","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f48fb1764435fd6bf74619a","SAMN05722998","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","53","352784","1124037","5260178","yes (99)","ambiguous_bases","ST2360","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi455","KL1","K1","?-*","Good","93.84%","KL1_18_manC","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST2360","131","22","193","157","11","133","348","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f48f90ff87f39e21b91e081","SAMEA4427593","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","39","369242","1143100","5450786","yes (510)","ambiguous_bases","ST414","0","1","6","8","-","0","-","0","-","0","-","0","-","0","-","wzi44","KL123","unknown (KL123)","none","Very high","99.99%","","O3/O3a","O3/O3a","none","Very high","95.99%","","aac(3)-IId^;strA.v1*;strB.v1*","-","-","qnrB1.v1","-","-","-","-","sul2","-","-","dfrA14.v2*","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-B-8","-","-","-","-","-","-","ST414","18","22","26","63","85","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f48f591677a55d6c824714c","SAMEA3499875","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","56","564152","1567216","5430950","yes (675)","ambiguous_bases","ST3863","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi44","KL123","unknown (KL123)","none","Very high","99.99%","","O3/O3a","O3/O3a","none","Very high","95.99%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-8","-","-","-","-","-","-","ST3863","18","172","26","63","85","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f48f41464435f133c7460fb","SAMN06438594","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","92","164975","465736","5651665","yes (1727)","ambiguous_bases","ST2351","0","1","5","8","-","0","-","0","-","0","-","0","-","0","-","-","KL114","unknown (KL114)","?-+*","Good","95.12%","KL114_17_manC,KL114_18_manB","O3/O3a","O3/O3a","?-","Good","95.85%","O3/O3a_01_manC,O3/O3a_02_manB","aadA1.v1;aadA5*;ant(2'')-Ia*","-","-","-","-","-","catA1^","-","sul1","-","-","-","OXA-2;TEM-1D.v1^","-","CTX-M-3","-","-","OKP-A-5","-","-","-","-","-","-","ST2351","17","19","28","20","34","18","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"5f48f40e64435f036a7460f6","SAMEA4668415","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","70","339140","922603","5396762","yes (400)","ambiguous_bases","ST2829","0","1","6","7","-","0","-","0","-","0","-","0","-","0","-","-","KL107","unknown (KL107)","-*","High","96.09%","KL107_10","O5","O5","*","High","94.12%","","strA.v1;strB.v1","-","-","-","-","-","catA1*","-","sul2","tet(D)","-","dfrA5","-","-","SHV-2A^","-","-","OKP-B-6*?","238S;35Q","-","-","-","-","-","ST2829","42","22","56","139","193","61","400","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
